f1,precision,recall,abs_spd,di,base_treino,serie_treino,vies_treino,feature_set,n_features
0.9956986604399656,0.991434165442976,1.0,0.6796733294669706,0.30755569301798014,pd_v0.25,PD,0.25,completo_10,10
0.9954261178008028,0.9912623164156906,0.9996250468691413,0.707352154685547,0.26155783206102334,pd_v0.25,PD,0.25,completo_10,10
0.9952551563861721,0.9909371384496722,0.9996109706282824,0.8745535192198025,0.12315041321394954,pd_v0.25,PD,0.25,completo_10,10
0.9906877594524851,0.9817656215254614,0.9997735507246377,0.05590727001582407,0.930594466557801,pd_v0.25,PD,0.25,completo_10,10
0.9934461508363495,0.986977648202138,1.0,0.0909569892497909,1.135329946043312,pd_v0.25,PD,0.25,completo_10,10
0.9949847575966172,0.9913776210072507,0.9986182392420055,0.04476272259858993,1.0635331606463285,pd_v0.25,PD,0.25,completo_10,10
0.9932916429789653,0.9873417721518988,0.9993136582017845,0.22206055261610824,0.7767434300448463,pd_v0.25,PD,0.25,completo_10,10
0.9789922603064287,0.9609302325581396,0.9977462974887314,0.83875,0.0,pd_v0.25,PD,0.25,completo_10,10
0.48621113648340064,0.3212379110251451,0.9995185363505056,0.2119255000021374,1.766331287550391,pd_v0.5,PD,0.5,transacional_2,2
0.5628905806158391,0.3957185078680406,0.974621286641747,0.15941176566878018,0.6187555640559371,pd_v0.5,PD,0.5,transacional_2,2
0.5975616802449876,0.43188841560177066,0.9694413198350206,0.2841979153598706,0.42293933969822123,pd_v0.5,PD,0.5,transacional_2,2
0.6057559983246574,0.43743518838575873,0.9846333398171562,0.4016290686024515,0.25524688459939104,pd_v0.5,PD,0.5,transacional_2,2
0.4872389791183295,0.3247831007167107,0.9748641304347826,0.007949858078512728,1.023878321256861,pd_v0.5,PD,0.5,transacional_2,2
0.5831151451678594,0.41382442811132214,0.9868058290665617,0.0261825241491791,1.069966218838835,pd_v0.5,PD,0.5,transacional_2,2
0.5555309489536042,0.38604185903354876,0.9903276746940387,0.060998346378090706,0.8494268260605103,pd_v0.5,PD,0.5,transacional_2,2
0.5092412164157071,0.3432028016555237,0.986501944635095,0.2531452087007643,0.5902852113513641,pd_v0.5,PD,0.5,transacional_2,2
0.40709297548952483,0.2585217391304348,0.9571796522858983,0.425,0.0,pd_v0.5,PD,0.5,transacional_2,2
0.9843601895734597,0.9692020531964536,1.0,0.19374912532308264,1.2709333897225772,pd_v0.5,PD,0.5,temporal_tipo_4,4
0.972910883507227,0.9474272930648769,0.9998032657879206,0.34577526009352794,0.5821063950640448,pd_v0.5,PD,0.5,temporal_tipo_4,4
0.9738908161402228,0.9491103202846976,1.0,0.7091220070037614,0.2507286057588192,pd_v0.5,PD,0.5,temporal_tipo_4,4
0.9840084266973093,0.969068276122218,0.9994164559424237,0.8687553274473705,0.12236270988551186,pd_v0.5,PD,0.5,temporal_tipo_4,4
0.9574837310195228,0.9188176519567027,0.9995471014492754,0.037017172424897105,0.9525363591851972,pd_v0.5,PD,0.5,temporal_tipo_4,4
0.9741966426858513,0.9496914157471479,1.0,0.08198633900128449,1.1225543535154698,pd_v0.5,PD,0.5,temporal_tipo_4,4
0.9814976266589169,0.9636674909644284,1.0,0.05567900258987046,1.0810429797171803,pd_v0.5,PD,0.5,temporal_tipo_4,4
0.9743589743589743,0.9502065666449228,0.9997712194005949,0.2273883009994121,0.770563155748341,pd_v0.5,PD,0.5,temporal_tipo_4,4
0.947673531655225,0.900550884314294,1.0,0.82755,0.0,pd_v0.5,PD,0.5,temporal_tipo_4,4
0.9942556247008137,0.98857686815802,1.0,0.1979373839062729,1.2757589194591665,pd_v0.5,PD,0.5,comportamental_6,6
0.9943192948090108,0.9900526623756583,0.9986228605154437,0.35215861030906936,0.5812817049419078,pd_v0.5,PD,0.5,comportamental_6,6
0.9867727314771991,0.9738908161402228,1.0,0.7143687229893426,0.2521641646992442,pd_v0.5,PD,0.5,comportamental_6,6
0.9910326873011281,0.9826003824091778,0.9996109706282824,0.8793968395201047,0.11760564249260899,pd_v0.5,PD,0.5,comportamental_6,6
0.9889125321984544,0.9782849545756703,0.9997735507246377,0.05254414248454076,0.934556184585435,pd_v0.5,PD,0.5,comportamental_6,6
0.9884184914841849,0.977102174331345,1.0,0.091067426338577,1.1360378672286064,pd_v0.5,PD,0.5,comportamental_6,6
0.9913894324853229,0.9829258828094684,1.0,0.04526764595596389,1.0645249742855531,pd_v0.5,PD,0.5,comportamental_6,6
0.991381265593105,0.9829098268495615,1.0,0.22324368018812468,0.7755539301519752,pd_v0.5,PD,0.5,comportamental_6,6
0.9713838936669272,0.9443599878382487,1.0,0.83555,0.0,pd_v0.5,PD,0.5,comportamental_6,6
0.9960293586812657,0.995669954293962,0.9963890226287915,0.2034659033719337,1.2833678930299885,pd_v0.5,PD,0.5,completo_10,10
0.9969557104978887,0.9952941176470588,0.9986228605154437,0.35077580746418136,0.5834051417385504,pd_v0.5,PD,0.5,completo_10,10
0.9972818445964945,0.9971883786316776,0.9973753280839895,0.7082956413751733,0.2624996487030115,pd_v0.5,PD,0.5,completo_10,10
0.995253317833963,0.9913160941721343,0.9992219412565648,0.8724253132569195,0.12491164362033985,pd_v0.5,PD,0.5,completo_10,10
0.9858179787828029,0.9724608944701476,0.9995471014492754,0.056751094559439386,0.9294030291368826,pd_v0.5,PD,0.5,completo_10,10
0.9938107869142352,0.9915702803371887,0.9960614415124065,0.08917869850697813,1.1319809290921425,pd_v0.5,PD,0.5,completo_10,10
0.9939919235693884,0.9919402398270101,0.9960521121200158,0.0467640582130765,1.0664682023142447,pd_v0.5,PD,0.5,completo_10,10
0.9906690942193901,0.9855105275073579,0.9958819492107069,0.2161890064667843,0.781469596351265,pd_v0.5,PD,0.5,completo_10,10
0.9793519695044473,0.9664576802507837,0.9925949774629749,0.8405,0.0,pd_v0.5,PD,0.5,completo_10,10
0.4855288545869146,0.3206425206579659,0.9995185363505056,0.21208595909130928,1.770417395396259,pd_v0.75,PD,0.75,transacional_2,2
0.562921030285876,0.3951676998887299,0.9781625024591777,0.16130543945978737,0.6117883560306614,pd_v0.75,PD,0.75,transacional_2,2
0.502742946708464,0.34179912973980997,0.9501357689459393,0.2654282200616512,0.4790738160837584,pd_v0.75,PD,0.75,transacional_2,2
0.6049095144239384,0.4364764695742113,0.9850223691888738,0.39998818467117825,0.2555541294252176,pd_v0.75,PD,0.75,transacional_2,2
